Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Race,Year
0 days 01:52:29.744000,SAI,55,0 days 00:02:21.876000,30.0,2.0,,,0 days 00:00:35.663000,0 days 00:00:44.594000,0 days 00:01:01.619000,0 days 01:50:43.585000,0 days 01:51:28.179000,0 days 01:52:29.798000,227.0,224.0,168.0,273.0,False,HARD,13.0,True,Ferrari,0 days 01:50:07.868000,2024-04-21 07:58:26.541,4,6.0,False,,False,False,Chinese Grand Prix,2024
0 days 01:54:54.396000,SAI,55,0 days 00:02:24.652000,31.0,2.0,,,0 days 00:00:33.053000,0 days 00:00:44.499000,0 days 00:01:07.100000,0 days 01:53:02.851000,0 days 01:53:47.350000,0 days 01:54:54.450000,224.0,181.0,256.0,128.0,False,HARD,14.0,True,Ferrari,0 days 01:52:29.744000,2024-04-21 08:00:48.417,41,6.0,False,,False,False,Chinese Grand Prix,2024
0 days 01:56:34.797000,SAI,55,0 days 00:01:40.401000,32.0,2.0,,,0 days 00:00:26.813000,0 days 00:00:30.054000,0 days 00:00:43.534000,0 days 01:55:21.263000,0 days 01:55:51.317000,0 days 01:56:34.851000,276.0,267.0,256.0,311.0,False,HARD,15.0,True,Ferrari,0 days 01:54:54.396000,2024-04-21 08:03:13.069,1,6.0,False,,False,True,Chinese Grand Prix,2024
0 days 01:58:14.845000,SAI,55,0 days 00:01:40.048000,33.0,2.0,,,0 days 00:00:26.579000,0 days 00:00:30.014000,0 days 00:00:43.455000,0 days 01:57:01.430000,0 days 01:57:31.444000,0 days 01:58:14.899000,277.0,269.0,257.0,314.0,False,HARD,16.0,True,Ferrari,0 days 01:56:34.797000,2024-04-21 08:04:53.470,1,6.0,False,,False,True,Chinese Grand Prix,2024
0 days 01:59:55.261000,SAI,55,0 days 00:01:40.416000,34.0,2.0,,,0 days 00:00:26.856000,0 days 00:00:30.101000,0 days 00:00:43.459000,0 days 01:58:41.755000,0 days 01:59:11.856000,0 days 01:59:55.315000,276.0,268.0,256.0,312.0,False,HARD,17.0,True,Ferrari,0 days 01:58:14.845000,2024-04-21 08:06:33.518,1,6.0,False,,False,True,Chinese Grand Prix,2024
0 days 02:01:35.572000,SAI,55,0 days 00:01:40.311000,35.0,2.0,,,0 days 00:00:26.839000,0 days 00:00:30.115000,0 days 00:00:43.357000,0 days 02:00:22.154000,0 days 02:00:52.269000,0 days 02:01:35.626000,275.0,268.0,256.0,312.0,False,HARD,18.0,True,Ferrari,0 days 01:59:55.261000,2024-04-21 08:08:13.934,1,6.0,False,,False,True,Chinese Grand Prix,2024
0 days 02:03:16.187000,SAI,55,0 days 00:01:40.615000,36.0,2.0,,,0 days 00:00:26.863000,0 days 00:00:30.199000,0 days 00:00:43.553000,0 days 02:02:02.489000,0 days 02:02:32.688000,0 days 02:03:16.241000,274.0,266.0,256.0,310.0,False,HARD,19.0,True,Ferrari,0 days 02:01:35.572000,2024-04-21 08:09:54.245,1,6.0,False,,False,True,Chinese Grand Prix,2024
0 days 02:04:56.913000,SAI,55,0 days 00:01:40.726000,37.0,2.0,,,0 days 00:00:26.883000,0 days 00:00:30.341000,0 days 00:00:43.502000,0 days 02:03:43.124000,0 days 02:04:13.465000,0 days 02:04:56.967000,276.0,266.0,257.0,309.0,False,HARD,20.0,True,Ferrari,0 days 02:03:16.187000,2024-04-21 08:11:34.860,1,6.0,False,,False,True,Chinese Grand Prix,2024
0 days 02:06:37.516000,SAI,55,0 days 00:01:40.603000,38.0,2.0,,,0 days 00:00:26.920000,0 days 00:00:30.270000,0 days 00:00:43.413000,0 days 02:05:23.887000,0 days 02:05:54.157000,0 days 02:06:37.570000,276.0,267.0,257.0,310.0,False,HARD,21.0,True,Ferrari,0 days 02:04:56.913000,2024-04-21 08:13:15.586,1,6.0,False,,False,True,Chinese Grand Prix,2024
0 days 02:08:18.013000,SAI,55,0 days 00:01:40.497000,39.0,2.0,,,0 days 00:00:26.878000,0 days 00:00:30.134000,0 days 00:00:43.485000,0 days 02:07:04.448000,0 days 02:07:34.582000,0 days 02:08:18.067000,275.0,268.0,257.0,310.0,False,HARD,22.0,True,Ferrari,0 days 02:06:37.516000,2024-04-21 08:14:56.189,1,6.0,False,,False,True,Chinese Grand Prix,2024
0 days 02:09:58.888000,SAI,55,0 days 00:01:40.875000,40.0,2.0,,,0 days 00:00:26.942000,0 days 00:00:30.247000,0 days 00:00:43.686000,0 days 02:08:45.009000,0 days 02:09:15.256000,0 days 02:09:58.942000,274.0,267.0,257.0,309.0,False,HARD,23.0,True,Ferrari,0 days 02:08:18.013000,2024-04-21 08:16:36.686,1,6.0,False,,False,True,Chinese Grand Prix,2024
0 days 02:11:39.187000,SAI,55,0 days 00:01:40.299000,41.0,2.0,,,0 days 00:00:26.722000,0 days 00:00:30.121000,0 days 00:00:43.456000,0 days 02:10:25.664000,0 days 02:10:55.785000,0 days 02:11:39.241000,275.0,268.0,258.0,309.0,False,HARD,24.0,True,Ferrari,0 days 02:09:58.888000,2024-04-21 08:18:17.561,1,6.0,False,,False,True,Chinese Grand Prix,2024
0 days 02:13:19.943000,SAI,55,0 days 00:01:40.756000,42.0,2.0,,,0 days 00:00:26.846000,0 days 00:00:30.216000,0 days 00:00:43.694000,0 days 02:12:06.087000,0 days 02:12:36.303000,0 days 02:13:19.997000,275.0,266.0,258.0,308.0,False,HARD,25.0,True,Ferrari,0 days 02:11:39.187000,2024-04-21 08:19:57.860,1,6.0,False,,False,True,Chinese Grand Prix,2024
0 days 02:15:00.288000,SAI,55,0 days 00:01:40.345000,43.0,2.0,,,0 days 00:00:26.766000,0 days 00:00:29.986000,0 days 00:00:43.593000,0 days 02:13:46.763000,0 days 02:14:16.749000,0 days 02:15:00.342000,275.0,267.0,258.0,308.0,False,HARD,26.0,True,Ferrari,0 days 02:13:19.943000,2024-04-21 08:21:38.616,1,5.0,False,,False,True,Chinese Grand Prix,2024
0 days 02:16:40.397000,SAI,55,0 days 00:01:40.109000,44.0,2.0,,,0 days 00:00:26.644000,0 days 00:00:30.037000,0 days 00:00:43.428000,0 days 02:15:26.986000,0 days 02:15:57.023000,0 days 02:16:40.451000,274.0,268.0,257.0,307.0,False,HARD,27.0,True,Ferrari,0 days 02:15:00.288000,2024-04-21 08:23:18.961,1,5.0,False,,False,True,Chinese Grand Prix,2024
0 days 02:18:20.617000,SAI,55,0 days 00:01:40.220000,45.0,2.0,,,0 days 00:00:26.740000,0 days 00:00:30.041000,0 days 00:00:43.439000,0 days 02:17:07.191000,0 days 02:17:37.232000,0 days 02:18:20.671000,274.0,266.0,258.0,308.0,False,HARD,28.0,True,Ferrari,0 days 02:16:40.397000,2024-04-21 08:24:59.070,1,5.0,False,,False,True,Chinese Grand Prix,2024
0 days 02:20:00.844000,SAI,55,0 days 00:01:40.227000,46.0,2.0,,,0 days 00:00:26.838000,0 days 00:00:30.002000,0 days 00:00:43.387000,0 days 02:18:47.509000,0 days 02:19:17.511000,0 days 02:20:00.898000,275.0,267.0,258.0,308.0,False,HARD,29.0,True,Ferrari,0 days 02:18:20.617000,2024-04-21 08:26:39.290,1,5.0,False,,False,True,Chinese Grand Prix,2024
0 days 02:21:41.446000,SAI,55,0 days 00:01:40.602000,47.0,2.0,,,0 days 00:00:26.859000,0 days 00:00:30.120000,0 days 00:00:43.623000,0 days 02:20:27.757000,0 days 02:20:57.877000,0 days 02:21:41.500000,274.0,267.0,257.0,307.0,False,HARD,30.0,True,Ferrari,0 days 02:20:00.844000,2024-04-21 08:28:19.517,1,5.0,False,,False,True,Chinese Grand Prix,2024
0 days 02:23:21.917000,SAI,55,0 days 00:01:40.471000,48.0,2.0,,,0 days 00:00:26.880000,0 days 00:00:30.031000,0 days 00:00:43.560000,0 days 02:22:08.380000,0 days 02:22:38.411000,0 days 02:23:21.971000,275.0,267.0,258.0,307.0,False,HARD,31.0,True,Ferrari,0 days 02:21:41.446000,2024-04-21 08:30:00.119,1,5.0,False,,False,True,Chinese Grand Prix,2024
0 days 02:25:02.026000,SAI,55,0 days 00:01:40.109000,49.0,2.0,,,0 days 00:00:26.705000,0 days 00:00:30.015000,0 days 00:00:43.389000,0 days 02:23:48.676000,0 days 02:24:18.691000,0 days 02:25:02.080000,276.0,268.0,259.0,306.0,False,HARD,32.0,True,Ferrari,0 days 02:23:21.917000,2024-04-21 08:31:40.590,1,5.0,False,,False,True,Chinese Grand Prix,2024
0 days 02:26:42.378000,SAI,55,0 days 00:01:40.352000,50.0,2.0,,,0 days 00:00:26.727000,0 days 00:00:30.171000,0 days 00:00:43.454000,0 days 02:25:28.807000,0 days 02:25:58.978000,0 days 02:26:42.432000,274.0,267.0,258.0,307.0,False,HARD,33.0,True,Ferrari,0 days 02:25:02.026000,2024-04-21 08:33:20.699,1,5.0,False,,False,True,Chinese Grand Prix,2024
0 days 02:28:22.617000,SAI,55,0 days 00:01:40.239000,51.0,2.0,,,0 days 00:00:26.745000,0 days 00:00:30.098000,0 days 00:00:43.396000,0 days 02:27:09.177000,0 days 02:27:39.275000,0 days 02:28:22.671000,275.0,267.0,258.0,307.0,False,HARD,34.0,True,Ferrari,0 days 02:26:42.378000,2024-04-21 08:35:01.051,1,5.0,False,,False,True,Chinese Grand Prix,2024
0 days 02:30:03.030000,SAI,55,0 days 00:01:40.413000,52.0,2.0,,,0 days 00:00:26.766000,0 days 00:00:30.200000,0 days 00:00:43.447000,0 days 02:28:49.437000,0 days 02:29:19.637000,0 days 02:30:03.084000,276.0,267.0,258.0,308.0,False,HARD,35.0,True,Ferrari,0 days 02:28:22.617000,2024-04-21 08:36:41.290,1,5.0,False,,False,True,Chinese Grand Prix,2024
0 days 02:31:43.591000,SAI,55,0 days 00:01:40.561000,53.0,2.0,,,0 days 00:00:26.819000,0 days 00:00:30.219000,0 days 00:00:43.523000,0 days 02:30:29.903000,0 days 02:31:00.122000,0 days 02:31:43.645000,274.0,266.0,258.0,308.0,False,HARD,36.0,True,Ferrari,0 days 02:30:03.030000,2024-04-21 08:38:21.703,1,5.0,False,,False,True,Chinese Grand Prix,2024
0 days 02:33:23.872000,SAI,55,0 days 00:01:40.281000,54.0,2.0,,,0 days 00:00:26.594000,0 days 00:00:30.274000,0 days 00:00:43.413000,0 days 02:32:10.239000,0 days 02:32:40.513000,0 days 02:33:23.926000,276.0,269.0,259.0,310.0,False,HARD,37.0,True,Ferrari,0 days 02:31:43.591000,2024-04-21 08:40:02.264,1,5.0,False,,False,True,Chinese Grand Prix,2024
0 days 02:35:04.583000,SAI,55,0 days 00:01:40.711000,55.0,2.0,,,0 days 00:00:26.895000,0 days 00:00:30.215000,0 days 00:00:43.601000,0 days 02:33:50.821000,0 days 02:34:21.036000,0 days 02:35:04.637000,276.0,268.0,258.0,308.0,False,HARD,38.0,True,Ferrari,0 days 02:33:23.872000,2024-04-21 08:41:42.545,1,5.0,False,,False,True,Chinese Grand Prix,2024
0 days 02:36:44.993000,SAI,55,0 days 00:01:40.410000,56.0,2.0,,,0 days 00:00:26.876000,0 days 00:00:30.153000,0 days 00:00:43.381000,0 days 02:35:31.513000,0 days 02:36:01.666000,0 days 02:36:45.047000,276.0,269.0,259.0,307.0,False,HARD,39.0,True,Ferrari,0 days 02:35:04.583000,2024-04-21 08:43:23.256,1,5.0,False,,False,True,Chinese Grand Prix,2024
0 days 01:03:58.671000,VER,1,0 days 00:01:41.571000,1.0,1.0,,,,0 days 00:00:18.707000,0 days 00:00:46.357000,,0 days 01:03:12.425000,0 days 01:03:58.784000,274.0,293.0,273.0,239.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 01:02:16.863000,2023-04-02 05:03:18.685,124,3.0,False,,False,False,Australian Grand Prix,2023
0 days 01:06:10.776000,VER,1,0 days 00:02:12.105000,2.0,1.0,,,0 days 00:00:48.846000,0 days 00:00:31.614000,0 days 00:00:51.645000,0 days 01:04:47.578000,0 days 01:05:19.192000,0 days 01:06:10.837000,167.0,107.0,253.0,93.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 01:03:58.671000,2023-04-02 05:05:00.493,4,3.0,False,,False,False,Australian Grand Prix,2023
0 days 01:08:21.433000,VER,1,0 days 00:02:10.657000,3.0,1.0,,,0 days 00:00:46.836000,0 days 00:00:29.178000,0 days 00:00:54.643000,0 days 01:06:57.673000,0 days 01:07:26.851000,0 days 01:08:21.494000,204.0,162.0,289.0,133.0,True,MEDIUM,3.0,True,Red Bull Racing,0 days 01:06:10.776000,2023-04-02 05:07:12.598,41,3.0,False,,False,False,Australian Grand Prix,2023
0 days 01:09:44.824000,VER,1,0 days 00:01:23.391000,4.0,1.0,,,0 days 00:00:28.900000,0 days 00:00:18.326000,0 days 00:00:36.165000,0 days 01:08:50.394000,0 days 01:09:08.720000,0 days 01:09:44.885000,280.0,296.0,288.0,303.0,True,MEDIUM,4.0,True,Red Bull Racing,0 days 01:08:21.433000,2023-04-02 05:09:23.255,1,3.0,False,,False,True,Australian Grand Prix,2023
0 days 01:11:07.928000,VER,1,0 days 00:01:23.104000,5.0,1.0,,,0 days 00:00:28.935000,0 days 00:00:18.347000,0 days 00:00:35.822000,0 days 01:10:13.820000,0 days 01:10:32.167000,0 days 01:11:07.989000,273.0,294.0,290.0,286.0,True,MEDIUM,5.0,True,Red Bull Racing,0 days 01:09:44.824000,2023-04-02 05:10:46.646,1,3.0,False,,False,True,Australian Grand Prix,2023
0 days 01:12:30.771000,VER,1,0 days 00:01:22.843000,6.0,1.0,,,0 days 00:00:28.986000,0 days 00:00:17.951000,0 days 00:00:35.906000,0 days 01:11:36.975000,0 days 01:11:54.926000,0 days 01:12:30.832000,276.0,322.0,304.0,296.0,True,MEDIUM,6.0,True,Red Bull Racing,0 days 01:11:07.928000,2023-04-02 05:12:09.750,1,3.0,False,,False,True,Australian Grand Prix,2023
0 days 01:14:05.841000,VER,1,0 days 00:01:35.070000,7.0,1.0,,,0 days 00:00:28.798000,0 days 00:00:18.011000,0 days 00:00:48.261000,0 days 01:12:59.630000,0 days 01:13:17.641000,0 days 01:14:05.902000,274.0,319.0,165.0,306.0,False,MEDIUM,7.0,True,Red Bull Racing,0 days 01:12:30.771000,2023-04-02 05:13:32.593,124,2.0,False,,False,False,Australian Grand Prix,2023
0 days 01:32:06.797000,VER,1,,8.0,1.0,,0 days 01:16:44.650000,0 days 00:00:48.876000,0 days 00:00:45.642000,,0 days 01:14:54.792000,0 days 01:15:40.525000,,92.0,144.0,,210.0,False,MEDIUM,8.0,True,Red Bull Racing,0 days 01:14:05.841000,2023-04-02 05:15:07.663,451,2.0,False,,False,False,Australian Grand Prix,2023
0 days 01:35:48.176000,VER,1,,9.0,2.0,0 days 01:32:09.671000,,0 days 00:00:54.215000,0 days 00:00:52.945000,,0 days 01:33:00.748000,0 days 01:33:53.763000,,117.0,144.0,2.0,179.0,False,HARD,1.0,True,Red Bull Racing,0 days 01:31:58.608000,2023-04-02 05:33:00.430,1,2.0,False,,False,False,Australian Grand Prix,2023
0 days 01:37:16.003000,VER,1,0 days 00:01:27.827000,10.0,2.0,,,0 days 00:00:33.323000,0 days 00:00:18.633000,0 days 00:00:35.871000,0 days 01:36:21.560000,0 days 01:36:40.193000,0 days 01:37:16.064000,276.0,288.0,288.0,242.0,False,HARD,2.0,True,Red Bull Racing,0 days 01:35:48.176000,2023-04-02 05:36:49.998,1,2.0,False,,False,True,Australian Grand Prix,2023
0 days 01:38:39.463000,VER,1,0 days 00:01:23.460000,11.0,2.0,,,0 days 00:00:29.054000,0 days 00:00:18.556000,0 days 00:00:35.850000,0 days 01:37:45.118000,0 days 01:38:03.674000,0 days 01:38:39.524000,270.0,292.0,289.0,288.0,False,HARD,3.0,True,Red Bull Racing,0 days 01:37:16.003000,2023-04-02 05:38:17.825,1,2.0,False,,False,True,Australian Grand Prix,2023
0 days 01:40:01.457000,VER,1,0 days 00:01:21.994000,12.0,2.0,,,0 days 00:00:28.827000,0 days 00:00:18.134000,0 days 00:00:35.033000,0 days 01:39:08.351000,0 days 01:39:26.485000,0 days 01:40:01.518000,281.0,321.0,287.0,293.0,True,HARD,4.0,True,Red Bull Racing,0 days 01:38:39.463000,2023-04-02 05:39:41.285,1,1.0,False,,False,True,Australian Grand Prix,2023
0 days 01:41:24.743000,VER,1,0 days 00:01:23.286000,13.0,2.0,,,0 days 00:00:28.876000,0 days 00:00:18.642000,0 days 00:00:35.768000,0 days 01:40:30.394000,0 days 01:40:49.036000,0 days 01:41:24.804000,272.0,287.0,286.0,281.0,False,HARD,5.0,True,Red Bull Racing,0 days 01:40:01.457000,2023-04-02 05:41:03.279,1,1.0,False,,False,True,Australian Grand Prix,2023
0 days 01:42:47.612000,VER,1,0 days 00:01:22.869000,14.0,2.0,,,0 days 00:00:28.769000,0 days 00:00:18.604000,0 days 00:00:35.496000,0 days 01:41:53.573000,0 days 01:42:12.177000,0 days 01:42:47.673000,275.0,290.0,287.0,293.0,False,HARD,6.0,True,Red Bull Racing,0 days 01:41:24.743000,2023-04-02 05:42:26.565,1,1.0,False,,False,True,Australian Grand Prix,2023
0 days 01:44:10.429000,VER,1,0 days 00:01:22.817000,15.0,2.0,,,0 days 00:00:28.785000,0 days 00:00:18.527000,0 days 00:00:35.505000,0 days 01:43:16.458000,0 days 01:43:34.985000,0 days 01:44:10.490000,274.0,290.0,286.0,290.0,False,HARD,7.0,True,Red Bull Racing,0 days 01:42:47.612000,2023-04-02 05:43:49.434,1,1.0,False,,False,True,Australian Grand Prix,2023
0 days 01:45:33.028000,VER,1,0 days 00:01:22.599000,16.0,2.0,,,0 days 00:00:28.696000,0 days 00:00:18.502000,0 days 00:00:35.401000,0 days 01:44:39.186000,0 days 01:44:57.688000,0 days 01:45:33.089000,276.0,291.0,286.0,292.0,False,HARD,8.0,True,Red Bull Racing,0 days 01:44:10.429000,2023-04-02 05:45:12.251,1,1.0,False,,False,True,Australian Grand Prix,2023
0 days 01:46:55.623000,VER,1,0 days 00:01:22.595000,17.0,2.0,,,0 days 00:00:28.600000,0 days 00:00:18.529000,0 days 00:00:35.466000,0 days 01:46:01.689000,0 days 01:46:20.218000,0 days 01:46:55.684000,276.0,290.0,286.0,294.0,False,HARD,9.0,True,Red Bull Racing,0 days 01:45:33.028000,2023-04-02 05:46:34.850,1,1.0,False,,False,True,Australian Grand Prix,2023
0 days 01:48:35.938000,VER,1,0 days 00:01:40.315000,18.0,2.0,,,0 days 00:00:28.525000,0 days 00:00:24.481000,0 days 00:00:47.309000,0 days 01:47:24.209000,0 days 01:47:48.690000,0 days 01:48:35.999000,276.0,222.0,165.0,292.0,False,HARD,10.0,True,Red Bull Racing,0 days 01:46:55.623000,2023-04-02 05:47:57.445,16,1.0,False,,False,False,Australian Grand Prix,2023
0 days 01:50:19.688000,VER,1,0 days 00:01:43.750000,19.0,2.0,,,0 days 00:00:39.394000,0 days 00:00:26.616000,0 days 00:00:37.740000,0 days 01:49:15.393000,0 days 01:49:42.009000,0 days 01:50:19.749000,239.0,250.0,286.0,194.0,False,HARD,11.0,True,Red Bull Racing,0 days 01:48:35.938000,2023-04-02 05:49:37.760,671,1.0,False,,False,False,Australian Grand Prix,2023
0 days 01:51:42.077000,VER,1,0 days 00:01:22.389000,20.0,2.0,,,0 days 00:00:28.643000,0 days 00:00:18.603000,0 days 00:00:35.143000,0 days 01:50:48.392000,0 days 01:51:06.995000,0 days 01:51:42.138000,270.0,284.0,287.0,286.0,False,HARD,12.0,True,Red Bull Racing,0 days 01:50:19.688000,2023-04-02 05:51:21.510,1,1.0,False,,False,True,Australian Grand Prix,2023
0 days 01:53:04.187000,VER,1,0 days 00:01:22.110000,21.0,2.0,,,0 days 00:00:28.596000,0 days 00:00:18.437000,0 days 00:00:35.077000,0 days 01:52:10.734000,0 days 01:52:29.171000,0 days 01:53:04.248000,274.0,285.0,288.0,285.0,False,HARD,13.0,True,Red Bull Racing,0 days 01:51:42.077000,2023-04-02 05:52:43.899,1,1.0,False,,False,True,Australian Grand Prix,2023
0 days 01:54:26.456000,VER,1,0 days 00:01:22.269000,22.0,2.0,,,0 days 00:00:28.588000,0 days 00:00:18.517000,0 days 00:00:35.164000,0 days 01:53:32.836000,0 days 01:53:51.353000,0 days 01:54:26.517000,271.0,287.0,287.0,302.0,False,HARD,14.0,True,Red Bull Racing,0 days 01:53:04.187000,2023-04-02 05:54:06.009,1,1.0,False,,False,True,Australian Grand Prix,2023
0 days 01:55:48.649000,VER,1,0 days 00:01:22.193000,23.0,2.0,,,0 days 00:00:28.561000,0 days 00:00:18.479000,0 days 00:00:35.153000,0 days 01:54:55.078000,0 days 01:55:13.557000,0 days 01:55:48.710000,274.0,289.0,287.0,292.0,False,HARD,15.0,True,Red Bull Racing,0 days 01:54:26.456000,2023-04-02 05:55:28.278,1,1.0,False,,False,True,Australian Grand Prix,2023
0 days 01:57:10.492000,VER,1,0 days 00:01:21.843000,24.0,2.0,,,0 days 00:00:28.374000,0 days 00:00:18.413000,0 days 00:00:35.056000,0 days 01:56:17.084000,0 days 01:56:35.497000,0 days 01:57:10.553000,276.0,290.0,287.0,293.0,True,HARD,16.0,True,Red Bull Racing,0 days 01:55:48.649000,2023-04-02 05:56:50.471,1,1.0,False,,False,True,Australian Grand Prix,2023
0 days 01:58:32.596000,VER,1,0 days 00:01:22.104000,25.0,2.0,,,0 days 00:00:28.561000,0 days 00:00:18.458000,0 days 00:00:35.085000,0 days 01:57:39.114000,0 days 01:57:57.572000,0 days 01:58:32.657000,275.0,288.0,288.0,290.0,False,HARD,17.0,True,Red Bull Racing,0 days 01:57:10.492000,2023-04-02 05:58:12.314,1,1.0,False,,False,True,Australian Grand Prix,2023
0 days 01:59:54.568000,VER,1,0 days 00:01:21.972000,26.0,2.0,,,0 days 00:00:28.495000,0 days 00:00:18.436000,0 days 00:00:35.041000,0 days 01:59:01.152000,0 days 01:59:19.588000,0 days 01:59:54.629000,275.0,290.0,288.0,294.0,False,HARD,18.0,True,Red Bull Racing,0 days 01:58:32.596000,2023-04-02 05:59:34.418,1,1.0,False,,False,True,Australian Grand Prix,2023
0 days 02:01:16.492000,VER,1,0 days 00:01:21.924000,27.0,2.0,,,0 days 00:00:28.394000,0 days 00:00:18.431000,0 days 00:00:35.099000,0 days 02:00:23.023000,0 days 02:00:41.454000,0 days 02:01:16.553000,278.0,289.0,288.0,294.0,False,HARD,19.0,True,Red Bull Racing,0 days 01:59:54.568000,2023-04-02 06:00:56.390,1,1.0,False,,False,True,Australian Grand Prix,2023
0 days 02:02:38.418000,VER,1,0 days 00:01:21.926000,28.0,2.0,,,0 days 00:00:28.436000,0 days 00:00:18.404000,0 days 00:00:35.086000,0 days 02:01:44.989000,0 days 02:02:03.393000,0 days 02:02:38.479000,277.0,290.0,287.0,294.0,False,HARD,20.0,True,Red Bull Racing,0 days 02:01:16.492000,2023-04-02 06:02:18.314,1,1.0,False,,False,True,Australian Grand Prix,2023
0 days 02:04:00.190000,VER,1,0 days 00:01:21.772000,29.0,2.0,,,0 days 00:00:28.409000,0 days 00:00:18.376000,0 days 00:00:34.987000,0 days 02:03:06.888000,0 days 02:03:25.264000,0 days 02:04:00.251000,277.0,290.0,288.0,294.0,True,HARD,21.0,True,Red Bull Racing,0 days 02:02:38.418000,2023-04-02 06:03:40.240,1,1.0,False,,False,True,Australian Grand Prix,2023
0 days 02:05:22.192000,VER,1,0 days 00:01:22.002000,30.0,2.0,,,0 days 00:00:28.353000,0 days 00:00:18.414000,0 days 00:00:35.235000,0 days 02:04:28.604000,0 days 02:04:47.018000,0 days 02:05:22.253000,276.0,290.0,288.0,294.0,False,HARD,22.0,True,Red Bull Racing,0 days 02:04:00.190000,2023-04-02 06:05:02.012,1,1.0,False,,False,True,Australian Grand Prix,2023
0 days 02:06:44.216000,VER,1,0 days 00:01:22.024000,31.0,2.0,,,0 days 00:00:28.451000,0 days 00:00:18.290000,0 days 00:00:35.283000,0 days 02:05:50.704000,0 days 02:06:08.994000,0 days 02:06:44.277000,277.0,289.0,288.0,293.0,False,HARD,23.0,True,Red Bull Racing,0 days 02:05:22.192000,2023-04-02 06:06:24.014,1,1.0,False,,False,True,Australian Grand Prix,2023
0 days 02:08:06.228000,VER,1,0 days 00:01:22.012000,32.0,2.0,,,0 days 00:00:28.335000,0 days 00:00:18.404000,0 days 00:00:35.273000,0 days 02:07:12.612000,0 days 02:07:31.016000,0 days 02:08:06.289000,277.0,290.0,288.0,296.0,False,HARD,24.0,True,Red Bull Racing,0 days 02:06:44.216000,2023-04-02 06:07:46.038,1,1.0,False,,False,True,Australian Grand Prix,2023
0 days 02:09:28.047000,VER,1,0 days 00:01:21.819000,33.0,2.0,,,0 days 00:00:28.270000,0 days 00:00:18.343000,0 days 00:00:35.206000,0 days 02:08:34.559000,0 days 02:08:52.902000,0 days 02:09:28.108000,278.0,290.0,288.0,296.0,False,HARD,25.0,True,Red Bull Racing,0 days 02:08:06.228000,2023-04-02 06:09:08.050,1,1.0,False,,False,True,Australian Grand Prix,2023
0 days 02:10:49.941000,VER,1,0 days 00:01:21.894000,34.0,2.0,,,0 days 00:00:28.381000,0 days 00:00:18.355000,0 days 00:00:35.158000,0 days 02:09:56.489000,0 days 02:10:14.844000,0 days 02:10:50.002000,277.0,289.0,288.0,292.0,False,HARD,26.0,True,Red Bull Racing,0 days 02:09:28.047000,2023-04-02 06:10:29.869,1,1.0,False,,False,True,Australian Grand Prix,2023
0 days 02:12:11.622000,VER,1,0 days 00:01:21.681000,35.0,2.0,,,0 days 00:00:28.333000,0 days 00:00:18.331000,0 days 00:00:35.017000,0 days 02:11:18.335000,0 days 02:11:36.666000,0 days 02:12:11.683000,279.0,291.0,289.0,299.0,True,HARD,27.0,True,Red Bull Racing,0 days 02:10:49.941000,2023-04-02 06:11:51.763,1,1.0,False,,False,True,Australian Grand Prix,2023
0 days 02:13:33.354000,VER,1,0 days 00:01:21.732000,36.0,2.0,,,0 days 00:00:28.370000,0 days 00:00:18.313000,0 days 00:00:35.049000,0 days 02:12:40.053000,0 days 02:12:58.366000,0 days 02:13:33.415000,278.0,288.0,289.0,293.0,False,HARD,28.0,True,Red Bull Racing,0 days 02:12:11.622000,2023-04-02 06:13:13.444,1,1.0,False,,False,True,Australian Grand Prix,2023
0 days 02:14:54.757000,VER,1,0 days 00:01:21.403000,37.0,2.0,,,0 days 00:00:28.327000,0 days 00:00:18.257000,0 days 00:00:34.819000,0 days 02:14:01.742000,0 days 02:14:19.999000,0 days 02:14:54.818000,279.0,290.0,289.0,294.0,True,HARD,29.0,True,Red Bull Racing,0 days 02:13:33.354000,2023-04-02 06:14:35.176,1,1.0,False,,False,True,Australian Grand Prix,2023
